,hits@5_count,hits@10_count,precision@5,precision@10,_person_id
198,0,1,0.0,0.1,216
199,0,0,0.0,0.0,39
200,0,0,0.0,0.0,324
201,4,7,0.8,0.7,202
202,2,2,0.4,0.2,290
203,0,0,0.0,0.0,355
204,2,3,0.4,0.3,244
205,0,1,0.0,0.1,79
206,4,5,0.8,0.5,288
207,5,8,1.0,0.8,555
208,1,1,0.2,0.1,113
209,0,1,0.0,0.1,422
210,0,0,0.0,0.0,13
211,2,2,0.4,0.2,410
212,0,0,0.0,0.0,183
213,1,1,0.2,0.1,157
214,1,1,0.2,0.1,384
215,0,0,0.0,0.0,457
216,1,1,0.2,0.1,516
217,3,4,0.6,0.4,42
218,2,3,0.4,0.3,367
219,0,1,0.0,0.1,164
220,3,3,0.6,0.3,494
221,2,5,0.4,0.5,493
222,2,2,0.4,0.2,234
223,0,0,0.0,0.0,500
224,0,0,0.0,0.0,255
225,0,1,0.0,0.1,238
226,4,5,0.8,0.5,135
227,4,8,0.8,0.8,452
228,5,10,1.0,1.0,448
229,3,3,0.6,0.3,69
230,1,3,0.2,0.3,532
231,0,0,0.0,0.0,392
232,3,6,0.6,0.6,313
233,0,0,0.0,0.0,391
234,4,8,0.8,0.8,186
235,0,0,0.0,0.0,531
236,3,4,0.6,0.4,527
237,1,2,0.2,0.2,198
238,1,1,0.2,0.1,558
239,1,1,0.2,0.1,479
240,2,3,0.4,0.3,325
241,0,0,0.0,0.0,342
242,0,1,0.0,0.1,108
243,4,6,0.8,0.6,312
244,1,1,0.2,0.1,95
245,1,1,0.2,0.1,97
246,0,0,0.0,0.0,185
247,0,0,0.0,0.0,9
248,0,0,0.0,0.0,293
249,1,2,0.2,0.2,165
250,3,4,0.6,0.4,104
251,4,6,0.8,0.6,275
252,0,0,0.0,0.0,427
253,0,0,0.0,0.0,449
254,1,1,0.2,0.1,303
255,2,2,0.4,0.2,20
256,3,3,0.6,0.3,182
257,0,0,0.0,0.0,518
258,0,0,0.0,0.0,311
259,2,6,0.4,0.6,169
260,0,0,0.0,0.0,504
261,2,3,0.4,0.3,232
262,1,1,0.2,0.1,310
263,2,3,0.4,0.3,82
264,2,3,0.4,0.3,425
265,0,0,0.0,0.0,309
266,0,1,0.0,0.1,66
267,3,3,0.6,0.3,346
268,1,3,0.2,0.3,387
269,0,1,0.0,0.1,226
270,0,0,0.0,0.0,100
271,0,0,0.0,0.0,36
272,0,2,0.0,0.2,482
273,4,6,0.8,0.6,438
274,2,2,0.4,0.2,7
275,2,3,0.4,0.3,23
276,0,1,0.0,0.1,594
277,2,3,0.4,0.3,260
278,0,1,0.0,0.1,287
279,0,0,0.0,0.0,194
280,1,2,0.2,0.2,221
281,1,1,0.2,0.1,552
282,2,2,0.4,0.2,428
283,0,0,0.0,0.0,316
284,0,0,0.0,0.0,218
285,3,3,0.6,0.3,396
286,0,0,0.0,0.0,502
287,0,1,0.0,0.1,488
288,4,5,0.8,0.5,91
289,3,4,0.6,0.4,608
290,1,1,0.2,0.1,286
291,0,0,0.0,0.0,336
292,0,0,0.0,0.0,250
293,0,0,0.0,0.0,478
294,1,2,0.2,0.2,462
295,0,0,0.0,0.0,48
296,2,2,0.4,0.2,144
297,0,0,0.0,0.0,264
298,0,2,0.0,0.2,510
299,0,0,0.0,0.0,257
300,0,0,0.0,0.0,289
301,1,1,0.2,0.1,463
302,0,0,0.0,0.0,61
303,0,0,0.0,0.0,259
304,0,0,0.0,0.0,167
305,0,0,0.0,0.0,423
306,3,6,0.6,0.6,132
307,4,8,0.8,0.8,68
308,0,0,0.0,0.0,75
309,4,7,0.8,0.7,370
310,0,1,0.0,0.1,513
311,3,6,0.6,0.6,64
312,1,1,0.2,0.1,187
313,0,0,0.0,0.0,34
314,0,2,0.0,0.2,542
315,0,0,0.0,0.0,178
316,5,8,1.0,0.8,381
317,0,0,0.0,0.0,399
318,4,6,0.8,0.6,129
319,2,5,0.4,0.5,580
320,0,0,0.0,0.0,473
321,3,6,0.6,0.6,274
322,2,3,0.4,0.3,606
323,0,0,0.0,0.0,110
324,0,0,0.0,0.0,161
325,2,5,0.4,0.5,483
326,0,1,0.0,0.1,540
327,1,2,0.2,0.2,480
328,0,0,0.0,0.0,254
329,1,1,0.2,0.1,593
330,3,3,0.6,0.3,570
331,0,0,0.0,0.0,397
332,0,0,0.0,0.0,281
333,4,7,0.8,0.7,307
334,2,3,0.4,0.3,573
335,1,1,0.2,0.1,416
336,4,4,0.8,0.4,166
337,0,1,0.0,0.1,359
338,0,0,0.0,0.0,278
339,4,8,0.8,0.8,219
340,1,3,0.2,0.3,230
341,1,3,0.2,0.3,354
342,2,3,0.4,0.3,477
343,1,1,0.2,0.1,343
344,0,0,0.0,0.0,147
345,1,1,0.2,0.1,361
346,2,2,0.4,0.2,137
347,0,0,0.0,0.0,74
348,0,0,0.0,0.0,301
349,0,0,0.0,0.0,72
350,0,0,0.0,0.0,322
351,0,0,0.0,0.0,420
352,0,0,0.0,0.0,553
353,2,4,0.4,0.4,239
354,0,0,0.0,0.0,138
355,0,0,0.0,0.0,375
356,0,0,0.0,0.0,403
357,1,1,0.2,0.1,334
358,0,0,0.0,0.0,223
359,1,2,0.2,0.2,356
360,2,3,0.4,0.3,200
361,1,1,0.2,0.1,220
362,0,1,0.0,0.1,543
363,1,2,0.2,0.2,51
364,2,5,0.4,0.5,318
365,0,0,0.0,0.0,175
366,0,0,0.0,0.0,271
367,0,1,0.0,0.1,28
368,0,0,0.0,0.0,327
369,2,2,0.4,0.2,369
370,1,1,0.2,0.1,440
371,2,7,0.4,0.7,600
372,0,0,0.0,0.0,53
373,0,0,0.0,0.0,172
374,0,0,0.0,0.0,545
375,0,0,0.0,0.0,568
376,0,1,0.0,0.1,12
377,0,0,0.0,0.0,390
378,1,1,0.2,0.1,78
379,0,0,0.0,0.0,522
380,2,7,0.4,0.7,590
381,0,0,0.0,0.0,207
382,0,1,0.0,0.1,215
383,0,0,0.0,0.0,335
384,0,0,0.0,0.0,127
385,0,0,0.0,0.0,431
386,1,1,0.2,0.1,508
387,0,1,0.0,0.1,22
388,1,1,0.2,0.1,180
389,3,5,0.6,0.5,434
390,0,0,0.0,0.0,87
391,0,0,0.0,0.0,464
392,0,0,0.0,0.0,605
393,0,0,0.0,0.0,454
394,0,0,0.0,0.0,320
395,2,3,0.4,0.3,330
396,0,0,0.0,0.0,253
397,0,0,0.0,0.0,499
398,0,0,0.0,0.0,158
399,0,0,0.0,0.0,92
400,0,2,0.0,0.2,405
401,0,0,0.0,0.0,406
402,1,1,0.2,0.1,505
403,0,0,0.0,0.0,15
404,0,0,0.0,0.0,578
405,0,0,0.0,0.0,17
406,0,1,0.0,0.1,3
407,0,0,0.0,0.0,168
408,0,1,0.0,0.1,585
409,0,0,0.0,0.0,538
410,0,1,0.0,0.1,29
411,0,0,0.0,0.0,398
412,0,0,0.0,0.0,421
413,0,0,0.0,0.0,146
414,0,0,0.0,0.0,55
415,2,2,0.4,0.2,432
416,0,0,0.0,0.0,213
417,0,0,0.0,0.0,419
418,1,3,0.2,0.3,295
419,0,0,0.0,0.0,326
420,1,1,0.2,0.1,490
421,0,1,0.0,0.1,351
422,0,1,0.0,0.1,520
423,0,0,0.0,0.0,204
424,0,0,0.0,0.0,88
425,1,1,0.2,0.1,442
426,0,0,0.0,0.0,539
427,3,7,0.6,0.7,489
428,0,0,0.0,0.0,83
429,0,0,0.0,0.0,503
430,0,0,0.0,0.0,124
431,1,2,0.2,0.2,116
432,0,1,0.0,0.1,358
433,0,1,0.0,0.1,377
434,3,3,0.6,0.3,484
435,0,0,0.0,0.0,345
436,0,3,0.0,0.3,86
437,0,0,0.0,0.0,472
438,2,5,0.4,0.5,249
439,0,1,0.0,0.1,280
440,0,1,0.0,0.1,357
441,2,2,0.4,0.2,131
442,1,1,0.2,0.1,211
443,3,5,0.6,0.5,332
444,1,2,0.2,0.2,246
445,1,1,0.2,0.1,70
446,0,0,0.0,0.0,576
447,0,0,0.0,0.0,460
448,1,1,0.2,0.1,228
449,1,4,0.2,0.4,376
450,0,0,0.0,0.0,435
451,0,1,0.0,0.1,562
452,1,5,0.2,0.5,21
453,0,0,0.0,0.0,80
454,0,0,0.0,0.0,16
455,1,2,0.2,0.2,282
456,1,1,0.2,0.1,348
457,0,0,0.0,0.0,415
458,0,0,0.0,0.0,388
459,0,0,0.0,0.0,203
460,1,3,0.2,0.3,222
461,0,0,0.0,0.0,528
462,0,0,0.0,0.0,60
463,0,0,0.0,0.0,261
464,0,0,0.0,0.0,371
465,1,1,0.2,0.1,237
466,0,0,0.0,0.0,496
467,3,3,0.6,0.3,443
468,2,2,0.4,0.2,344
469,0,2,0.0,0.2,308
470,1,1,0.2,0.1,323
471,1,1,0.2,0.1,537
472,0,1,0.0,0.1,407
473,0,0,0.0,0.0,506
474,0,0,0.0,0.0,533
475,2,3,0.4,0.3,300
476,2,2,0.4,0.2,487
477,1,1,0.2,0.1,497
478,4,9,0.8,0.9,317
479,2,2,0.4,0.2,393
480,0,0,0.0,0.0,598
481,2,2,0.4,0.2,103
482,1,1,0.2,0.1,231
483,4,6,0.8,0.6,177
484,2,2,0.4,0.2,193
485,2,2,0.4,0.2,119
486,3,3,0.6,0.3,509
487,3,3,0.6,0.3,439
488,2,2,0.4,0.2,76
489,1,1,0.2,0.1,189
490,0,0,0.0,0.0,341
491,1,4,0.2,0.4,466
492,1,2,0.2,0.2,563
493,5,5,1.0,0.5,601
494,0,1,0.0,0.1,112
495,2,5,0.4,0.5,63
496,1,1,0.2,0.1,143
497,1,1,0.2,0.1,378
498,1,1,0.2,0.1,366
499,0,1,0.0,0.1,2
500,5,8,1.0,0.8,105
501,2,2,0.4,0.2,256
502,1,2,0.2,0.2,582
503,1,1,0.2,0.1,581
504,1,1,0.2,0.1,227
505,2,3,0.4,0.3,123
506,4,5,0.8,0.5,298
507,1,1,0.2,0.1,241
508,2,4,0.4,0.4,233
509,0,0,0.0,0.0,441
510,0,0,0.0,0.0,285
511,1,1,0.2,0.1,511
512,3,4,0.6,0.4,152
513,4,6,0.8,0.6,426
514,0,1,0.0,0.1,557
515,0,0,0.0,0.0,291
516,2,2,0.4,0.2,139
517,2,2,0.4,0.2,445
518,5,7,1.0,0.7,18
519,1,1,0.2,0.1,10
520,3,4,0.6,0.4,424
521,1,2,0.2,0.2,495
522,3,3,0.6,0.3,41
523,1,2,0.2,0.2,24
524,3,3,0.6,0.3,534
525,5,10,1.0,1.0,305
526,2,2,0.4,0.2,339
527,1,1,0.2,0.1,196
528,1,1,0.2,0.1,319
529,3,3,0.6,0.3,122
530,2,2,0.4,0.2,418
531,2,4,0.4,0.4,73
532,3,3,0.6,0.3,549
533,0,0,0.0,0.0,106
534,0,0,0.0,0.0,408
535,5,7,1.0,0.7,247
536,4,6,0.8,0.6,52
537,2,3,0.4,0.3,560
538,1,2,0.2,0.2,251
539,4,6,0.8,0.6,210
540,1,2,0.2,0.2,125
541,5,8,1.0,0.8,525
542,0,0,0.0,0.0,564
543,4,8,0.8,0.8,610
544,2,3,0.4,0.3,583
545,0,1,0.0,0.1,148
546,4,5,0.8,0.5,413
547,1,1,0.2,0.1,114
548,0,0,0.0,0.0,154
549,0,1,0.0,0.1,517
550,0,0,0.0,0.0,548
551,2,3,0.4,0.3,365
552,0,0,0.0,0.0,550
553,2,3,0.4,0.3,212
554,5,9,1.0,0.9,561
555,0,0,0.0,0.0,49
556,5,9,1.0,0.9,380
557,1,2,0.2,0.2,352
558,4,7,0.8,0.7,328
559,3,3,0.6,0.3,65
560,1,2,0.2,0.2,47
561,2,2,0.4,0.2,471
562,4,6,0.8,0.6,475
563,1,1,0.2,0.1,252
564,5,9,1.0,0.9,599
565,2,2,0.4,0.2,400
566,4,4,0.8,0.4,30
567,2,2,0.4,0.2,67
568,0,0,0.0,0.0,526
569,0,0,0.0,0.0,363
570,1,1,0.2,0.1,523
571,0,0,0.0,0.0,190
572,3,3,0.6,0.3,551
573,1,1,0.2,0.1,461
574,1,2,0.2,0.2,279
575,2,2,0.4,0.2,433
576,2,2,0.4,0.2,159
577,4,6,0.8,0.6,401
578,4,5,0.8,0.5,141
579,0,0,0.0,0.0,515
580,1,2,0.2,0.2,50
581,0,0,0.0,0.0,382
582,0,3,0.0,0.3,111
583,1,2,0.2,0.2,306
584,0,0,0.0,0.0,519
585,0,0,0.0,0.0,205
586,0,0,0.0,0.0,459
587,2,2,0.4,0.2,89
588,3,3,0.6,0.3,62
589,1,2,0.2,0.2,491
590,0,0,0.0,0.0,329
591,1,1,0.2,0.1,209
592,0,1,0.0,0.1,567
593,1,1,0.2,0.1,153
594,4,4,0.8,0.4,417
595,3,5,0.6,0.5,586
596,2,3,0.4,0.3,338
597,5,7,1.0,0.7,362
598,0,1,0.0,0.1,272
599,0,0,0.0,0.0,98
600,1,1,0.2,0.1,296
601,3,5,0.6,0.5,514
602,1,1,0.2,0.1,556
603,1,2,0.2,0.2,248
604,2,3,0.4,0.3,258
605,2,2,0.4,0.2,77
606,1,1,0.2,0.1,25
607,4,7,0.8,0.7,596
608,1,2,0.2,0.2,184
609,2,2,0.4,0.2,331
