,hits@5_count,hits@10_count,precision@5,precision@10,_person_id
198,0,0,0.0,0.0,216
199,3,5,0.6,0.5,39
200,0,0,0.0,0.0,324
201,5,9,1.0,0.9,202
202,3,5,0.6,0.5,290
203,0,1,0.0,0.1,355
204,3,5,0.6,0.5,244
205,1,4,0.2,0.4,79
206,5,10,1.0,1.0,288
207,5,9,1.0,0.9,555
208,2,3,0.4,0.3,113
209,1,2,0.2,0.2,422
210,1,1,0.2,0.1,13
211,3,4,0.6,0.4,410
212,0,3,0.0,0.3,183
213,0,1,0.0,0.1,157
214,1,2,0.2,0.2,384
215,0,2,0.0,0.2,457
216,0,0,0.0,0.0,516
217,5,8,1.0,0.8,42
218,3,4,0.6,0.4,367
219,0,3,0.0,0.3,164
220,1,4,0.2,0.4,494
221,1,4,0.2,0.4,493
222,1,3,0.2,0.3,234
223,1,2,0.2,0.2,500
224,0,0,0.0,0.0,255
225,1,1,0.2,0.1,238
226,4,9,0.8,0.9,135
227,2,7,0.4,0.7,452
228,4,7,0.8,0.7,448
229,5,7,1.0,0.7,69
230,3,7,0.6,0.7,532
231,0,0,0.0,0.0,392
232,4,7,0.8,0.7,313
233,5,10,1.0,1.0,391
234,2,5,0.4,0.5,186
235,1,2,0.2,0.2,531
236,1,4,0.2,0.4,527
237,5,9,1.0,0.9,198
238,1,1,0.2,0.1,558
239,1,3,0.2,0.3,479
240,4,4,0.8,0.4,325
241,0,0,0.0,0.0,342
242,1,2,0.2,0.2,108
243,2,7,0.4,0.7,312
244,1,4,0.2,0.4,95
245,2,2,0.4,0.2,97
246,0,0,0.0,0.0,185
247,0,0,0.0,0.0,9
248,1,1,0.2,0.1,293
249,1,2,0.2,0.2,165
250,1,3,0.2,0.3,104
251,5,8,1.0,0.8,275
252,1,2,0.2,0.2,427
253,1,2,0.2,0.2,449
254,1,4,0.2,0.4,303
255,0,0,0.0,0.0,20
256,5,10,1.0,1.0,182
257,0,0,0.0,0.0,518
258,0,1,0.0,0.1,311
259,3,5,0.6,0.5,169
260,1,1,0.2,0.1,504
261,4,9,0.8,0.9,232
262,0,0,0.0,0.0,310
263,2,6,0.4,0.6,82
264,5,10,1.0,1.0,425
265,3,4,0.6,0.4,309
266,5,9,1.0,0.9,66
267,1,3,0.2,0.3,346
268,5,9,1.0,0.9,387
269,3,6,0.6,0.6,226
270,2,2,0.4,0.2,100
271,1,1,0.2,0.1,36
272,0,0,0.0,0.0,482
273,3,8,0.6,0.8,438
274,2,5,0.4,0.5,7
275,1,1,0.2,0.1,23
276,2,5,0.4,0.5,594
277,1,1,0.2,0.1,260
278,0,2,0.0,0.2,287
279,0,0,0.0,0.0,194
280,5,8,1.0,0.8,221
281,3,4,0.6,0.4,552
282,4,8,0.8,0.8,428
283,1,1,0.2,0.1,316
284,0,0,0.0,0.0,218
285,1,1,0.2,0.1,396
286,1,1,0.2,0.1,502
287,2,3,0.4,0.3,488
288,5,9,1.0,0.9,91
289,5,10,1.0,1.0,608
290,4,6,0.8,0.6,286
291,5,8,1.0,0.8,336
292,1,1,0.2,0.1,250
293,0,0,0.0,0.0,478
294,5,8,1.0,0.8,462
295,1,1,0.2,0.1,48
296,4,8,0.8,0.8,144
297,2,5,0.4,0.5,264
298,1,3,0.2,0.3,510
299,0,0,0.0,0.0,257
300,0,0,0.0,0.0,289
301,2,4,0.4,0.4,463
302,2,2,0.4,0.2,61
303,0,0,0.0,0.0,259
304,4,7,0.8,0.7,167
305,3,6,0.6,0.6,423
306,5,6,1.0,0.6,132
307,5,10,1.0,1.0,68
308,1,3,0.2,0.3,75
309,4,6,0.8,0.6,370
310,3,5,0.6,0.5,513
311,5,10,1.0,1.0,64
312,5,8,1.0,0.8,187
313,3,5,0.6,0.5,34
314,4,4,0.8,0.4,542
315,5,9,1.0,0.9,178
316,3,6,0.6,0.6,381
317,4,9,0.8,0.9,399
318,1,4,0.2,0.4,129
319,5,10,1.0,1.0,580
320,1,1,0.2,0.1,473
321,5,10,1.0,1.0,274
322,5,10,1.0,1.0,606
323,2,4,0.4,0.4,110
324,1,1,0.2,0.1,161
325,4,9,0.8,0.9,483
326,2,4,0.4,0.4,540
327,5,10,1.0,1.0,480
328,5,10,1.0,1.0,254
329,4,7,0.8,0.7,593
330,3,7,0.6,0.7,570
331,0,0,0.0,0.0,397
332,0,0,0.0,0.0,281
333,5,10,1.0,1.0,307
334,5,9,1.0,0.9,573
335,4,6,0.8,0.6,416
336,5,7,1.0,0.7,166
337,3,6,0.6,0.6,359
338,1,2,0.2,0.2,278
339,4,7,0.8,0.7,219
340,2,4,0.4,0.4,230
341,5,9,1.0,0.9,354
342,5,9,1.0,0.9,477
343,4,6,0.8,0.6,343
344,0,0,0.0,0.0,147
345,3,6,0.6,0.6,361
346,5,10,1.0,1.0,137
347,1,1,0.2,0.1,74
348,2,6,0.4,0.6,301
349,5,9,1.0,0.9,72
350,4,6,0.8,0.6,322
351,4,6,0.8,0.6,420
352,2,2,0.4,0.2,553
353,5,9,1.0,0.9,239
354,0,0,0.0,0.0,138
355,2,2,0.4,0.2,375
356,1,2,0.2,0.2,403
357,4,7,0.8,0.7,334
358,4,7,0.8,0.7,223
359,3,3,0.6,0.3,356
360,4,7,0.8,0.7,200
361,4,7,0.8,0.7,220
362,2,2,0.4,0.2,543
363,1,4,0.2,0.4,51
364,5,8,1.0,0.8,318
365,0,0,0.0,0.0,175
366,0,0,0.0,0.0,271
367,5,10,1.0,1.0,28
368,2,2,0.4,0.2,327
369,1,2,0.2,0.2,369
370,0,0,0.0,0.0,440
371,5,10,1.0,1.0,600
372,0,0,0.0,0.0,53
373,1,2,0.2,0.2,172
374,0,0,0.0,0.0,545
375,3,4,0.6,0.4,568
376,0,0,0.0,0.0,12
377,1,3,0.2,0.3,390
378,5,8,1.0,0.8,78
379,4,7,0.8,0.7,522
380,5,10,1.0,1.0,590
381,0,0,0.0,0.0,207
382,4,6,0.8,0.6,215
383,5,7,1.0,0.7,335
384,0,0,0.0,0.0,127
385,0,0,0.0,0.0,431
386,0,0,0.0,0.0,508
387,2,2,0.4,0.2,22
388,1,2,0.2,0.2,180
389,5,10,1.0,1.0,434
390,0,0,0.0,0.0,87
391,5,10,1.0,1.0,464
392,2,6,0.4,0.6,605
393,1,1,0.2,0.1,454
394,0,0,0.0,0.0,320
395,5,9,1.0,0.9,330
396,0,0,0.0,0.0,253
397,0,0,0.0,0.0,499
398,0,0,0.0,0.0,158
399,0,0,0.0,0.0,92
400,2,3,0.4,0.3,405
401,0,0,0.0,0.0,406
402,1,1,0.2,0.1,505
403,4,7,0.8,0.7,15
404,0,0,0.0,0.0,578
405,5,10,1.0,1.0,17
406,0,1,0.0,0.1,3
407,2,2,0.4,0.2,168
408,1,1,0.2,0.1,585
409,0,0,0.0,0.0,538
410,3,3,0.6,0.3,29
411,0,0,0.0,0.0,398
412,2,3,0.4,0.3,421
413,0,0,0.0,0.0,146
414,0,0,0.0,0.0,55
415,5,10,1.0,1.0,432
416,0,1,0.0,0.1,213
417,5,8,1.0,0.8,419
418,2,2,0.4,0.2,295
419,5,7,1.0,0.7,326
420,4,4,0.8,0.4,490
421,4,5,0.8,0.5,351
422,3,4,0.6,0.4,520
423,3,4,0.6,0.4,204
424,1,2,0.2,0.2,88
425,0,0,0.0,0.0,442
426,1,2,0.2,0.2,539
427,4,7,0.8,0.7,489
428,2,4,0.4,0.4,83
429,5,7,1.0,0.7,503
430,4,7,0.8,0.7,124
431,2,5,0.4,0.5,116
432,0,0,0.0,0.0,358
433,0,0,0.0,0.0,377
434,2,3,0.4,0.3,484
435,0,0,0.0,0.0,345
436,3,5,0.6,0.5,86
437,1,1,0.2,0.1,472
438,5,10,1.0,1.0,249
439,1,1,0.2,0.1,280
440,4,9,0.8,0.9,357
441,5,7,1.0,0.7,131
442,4,5,0.8,0.5,211
443,5,9,1.0,0.9,332
444,3,5,0.6,0.5,246
445,2,3,0.4,0.3,70
446,0,0,0.0,0.0,576
447,3,3,0.6,0.3,460
448,2,3,0.4,0.3,228
449,2,7,0.4,0.7,376
450,1,1,0.2,0.1,435
451,5,8,1.0,0.8,562
452,3,6,0.6,0.6,21
453,3,3,0.6,0.3,80
454,5,7,1.0,0.7,16
455,5,9,1.0,0.9,282
456,3,5,0.6,0.5,348
457,5,7,1.0,0.7,415
458,0,0,0.0,0.0,388
459,3,4,0.6,0.4,203
460,3,5,0.6,0.5,222
461,4,6,0.8,0.6,528
462,1,2,0.2,0.2,60
463,4,4,0.8,0.4,261
464,1,1,0.2,0.1,371
465,3,3,0.6,0.3,237
466,0,0,0.0,0.0,496
467,5,7,1.0,0.7,443
468,2,3,0.4,0.3,344
469,3,7,0.6,0.7,308
470,4,7,0.8,0.7,323
471,1,2,0.2,0.2,537
472,0,1,0.0,0.1,407
473,0,0,0.0,0.0,506
474,1,2,0.2,0.2,533
475,3,4,0.6,0.4,300
476,2,3,0.4,0.3,487
477,3,4,0.6,0.4,497
478,5,8,1.0,0.8,317
479,0,3,0.0,0.3,393
480,1,1,0.2,0.1,598
481,5,9,1.0,0.9,103
482,3,5,0.6,0.5,231
483,5,8,1.0,0.8,177
484,4,7,0.8,0.7,193
485,3,3,0.6,0.3,119
486,2,3,0.4,0.3,509
487,1,4,0.2,0.4,439
488,5,8,1.0,0.8,76
489,2,3,0.4,0.3,189
490,0,1,0.0,0.1,341
491,2,3,0.4,0.3,466
492,1,1,0.2,0.1,563
493,0,3,0.0,0.3,601
494,3,5,0.6,0.5,112
495,4,9,0.8,0.9,63
496,1,1,0.2,0.1,143
497,1,3,0.2,0.3,378
498,0,2,0.0,0.2,366
499,0,0,0.0,0.0,2
500,5,8,1.0,0.8,105
501,2,2,0.4,0.2,256
502,1,2,0.2,0.2,582
503,2,3,0.4,0.3,581
504,5,9,1.0,0.9,227
505,4,4,0.8,0.4,123
506,4,8,0.8,0.8,298
507,3,4,0.6,0.4,241
508,4,7,0.8,0.7,233
509,3,6,0.6,0.6,441
510,0,0,0.0,0.0,285
511,1,2,0.2,0.2,511
512,4,6,0.8,0.6,152
513,3,4,0.6,0.4,426
514,1,2,0.2,0.2,557
515,0,0,0.0,0.0,291
516,0,1,0.0,0.1,139
517,4,7,0.8,0.7,445
518,5,10,1.0,1.0,18
519,2,3,0.4,0.3,10
520,2,4,0.4,0.4,424
521,1,2,0.2,0.2,495
522,4,4,0.8,0.4,41
523,5,5,1.0,0.5,24
524,3,5,0.6,0.5,534
525,5,9,1.0,0.9,305
526,4,6,0.8,0.6,339
527,1,2,0.2,0.2,196
528,3,5,0.6,0.5,319
529,5,7,1.0,0.7,122
530,3,4,0.6,0.4,418
531,0,1,0.0,0.1,73
532,1,5,0.2,0.5,549
533,2,2,0.4,0.2,106
534,2,3,0.4,0.3,408
535,5,10,1.0,1.0,247
536,2,3,0.4,0.3,52
537,4,7,0.8,0.7,560
538,3,4,0.6,0.4,251
539,2,3,0.4,0.3,210
540,5,7,1.0,0.7,125
541,4,7,0.8,0.7,525
542,2,2,0.4,0.2,564
543,5,10,1.0,1.0,610
544,2,2,0.4,0.2,583
545,1,1,0.2,0.1,148
546,2,4,0.4,0.4,413
547,1,1,0.2,0.1,114
548,0,0,0.0,0.0,154
549,4,7,0.8,0.7,517
550,2,2,0.4,0.2,548
551,3,3,0.6,0.3,365
552,1,2,0.2,0.2,550
553,5,7,1.0,0.7,212
554,5,10,1.0,1.0,561
555,1,2,0.2,0.2,49
556,5,9,1.0,0.9,380
557,5,6,1.0,0.6,352
558,4,9,0.8,0.9,328
559,0,1,0.0,0.1,65
560,3,3,0.6,0.3,47
561,3,4,0.6,0.4,471
562,1,3,0.2,0.3,475
563,0,0,0.0,0.0,252
564,5,9,1.0,0.9,599
565,5,6,1.0,0.6,400
566,2,4,0.4,0.4,30
567,3,4,0.6,0.4,67
568,2,3,0.4,0.3,526
569,3,3,0.6,0.3,363
570,2,3,0.4,0.3,523
571,1,2,0.2,0.2,190
572,4,7,0.8,0.7,551
573,4,4,0.8,0.4,461
574,5,9,1.0,0.9,279
575,1,3,0.2,0.3,433
576,2,5,0.4,0.5,159
577,1,1,0.2,0.1,401
578,4,7,0.8,0.7,141
579,1,2,0.2,0.2,515
580,4,5,0.8,0.5,50
581,5,7,1.0,0.7,382
582,3,5,0.6,0.5,111
583,0,0,0.0,0.0,306
584,1,1,0.2,0.1,519
585,0,0,0.0,0.0,205
586,1,1,0.2,0.1,459
587,1,1,0.2,0.1,89
588,5,7,1.0,0.7,62
589,0,0,0.0,0.0,491
590,2,2,0.4,0.2,329
591,2,3,0.4,0.3,209
592,1,3,0.2,0.3,567
593,2,4,0.4,0.4,153
594,4,4,0.8,0.4,417
595,2,5,0.4,0.5,586
596,2,4,0.4,0.4,338
597,5,8,1.0,0.8,362
598,0,1,0.0,0.1,272
599,2,2,0.4,0.2,98
600,3,5,0.6,0.5,296
601,4,7,0.8,0.7,514
602,0,0,0.0,0.0,556
603,1,1,0.2,0.1,248
604,0,2,0.0,0.2,258
605,1,1,0.2,0.1,77
606,1,3,0.2,0.3,25
607,3,6,0.6,0.6,596
608,0,0,0.0,0.0,184
609,2,3,0.4,0.3,331
